Customer ID,Age,Gender,Annual Income,Spending Score,Age Group
30661d57-eeb5-4886-970a-9c7d0f260ad8,27,Female,164,37,young
65348b4f-9170-4edc-b035-cc484416face,19,Female,192,57,young
ea4a4765-11a6-433e-8016-110bc0bc5ed5,21,Female,118,43,young
a6fac89e-e7a4-482d-9bb6-d32cd2abc346,26,Female,81,29,young
8e6a7fa3-bf7d-47dd-9e50-e3e7133fc39c,27,Female,199,25,young
04c9da15-a924-4beb-bcb3-3f2e3f6fcee5,25,Female,198,29,young
4729da16-d88d-4476-949d-404f5f54adb3,19,Female,96,93,young
716588b1-f862-4c02-a2cf-115cd43f654c,21,Female,175,33,young
90b18bf2-2413-4212-8934-e67ffc233192,22,Female,106,74,young
5ddc5df7-2656-4cc8-a95e-a0618d7cb8e6,27,Female,40,77,young
3d95829f-3d62-4ee6-a67f-d6efe7029686,21,Female,116,55,young
6abe4dbc-1b70-4a8f-b0b1-7d1bff27fc65,23,Female,115,25,young
0947cfd7-72d1-456a-8524-947bf653fa57,18,Female,96,64,young
ee835638-95d5-4dd0-a912-227ec001ef06,24,Female,185,95,young
333c0b32-e155-4d2a-abc5-041ec4d25a9c,22,Female,138,20,young
61ebc7d9-15c5-41eb-adfb-9b772d36cbd4,19,Female,55,32,young
f9437183-0091-4f94-b9d5-5a97779b7e70,27,Female,41,50,young
69fae815-5e3e-46de-8e87-4adf49ab06fa,19,Female,166,44,young
587c0ede-8f38-48df-8df8-bcf74df93862,22,Female,100,51,young
29b970a5-f3b9-4adc-a32c-4e6c47292284,21,Female,43,48,young
746683ed-cdeb-427b-89ad-5c61f76e5b44,27,Female,125,17,young
67daafbe-c602-46ef-b49c-7d09fa737824,22,Female,129,92,young
1508894c-0fec-448d-b4fd-42995713fc5f,19,Female,130,21,young
5a70b81e-ce1c-4a1f-9261-189df19aad74,29,Female,119,34,young
5a1ea26f-eb79-45aa-9f7c-8de30082eae2,22,Female,144,41,young
ccf68e64-dd0a-42c8-af5a-b9c63279585c,21,Female,102,83,young
39edec99-c6c9-4b6c-bf07-9ea2aa10eddd,21,Female,91,56,young
65013305-e804-46ec-a7c7-e568dd71a6dd,23,Female,134,44,young
fab1d2ec-7db0-4d26-9f6c-a26659d20511,20,Female,41,30,young
f6eb2491-0ac4-4822-84b7-896349f6ca46,23,Female,107,22,young
e87795ae-1dc1-4eb6-b208-c55be553f799,24,Female,42,74,young
b50a462c-c086-4b39-b802-11530bff89d6,26,Female,22,59,young
ee1aab8e-8116-4158-8b20-df700e20fade,19,Female,162,9,young
4853da47-603c-4169-91c4-d68305ad6ca4,19,Female,122,46,young
2e72afee-b14d-40b1-a4f9-c2d642f17011,26,Female,155,83,young
49374728-9fb7-4f33-8cee-0cb83eb2c8f5,23,Female,175,85,young
34e84fbd-bc66-4a42-b41f-6698d3d8b095,19,Female,169,95,young
acd44010-74ef-4fbb-950e-bc92c59caed4,20,Female,184,40,young
6a28d182-4618-4412-a59e-7b68dee25833,25,Female,136,44,young
f330001b-caa9-4233-af3e-4f134f342bbe,29,Female,80,38,young
4968c704-bb0b-401a-a63b-a16f36aed604,26,Female,155,57,young
31ccf237-208e-4c1c-8733-c5cd379cb3db,22,Female,132,14,young
d5a441cf-dc26-485b-a638-9711e3a15436,23,Female,74,98,young
c95b7ca2-84fb-45b4-bee5-c300aa055d16,29,Female,98,38,young
df8e8372-4d90-40be-8ea5-7fb1f623d785,27,Female,131,99,young
a5faffb9-ca97-499c-a93d-36856214d075,26,Female,159,77,young
b3d859dd-f5a9-4853-bc94-5588fcdfa94a,22,Female,140,51,young
cb4927bb-614b-47ef-b8f1-51d6dc375d89,21,Female,146,85,young
b6122d1a-d442-40f1-98aa-21b562650f5f,21,Female,66,71,young
253ced9e-55d7-4fc3-98f0-22eca7a924f4,25,Female,143,45,young
9a2cbd51-5e86-4812-b9ab-b05e075755af,28,Female,71,59,young
f1965d4e-b109-46a1-bbbd-54478a0c96b6,18,Female,33,2,young
dbe6c63b-35ae-4e3d-b545-a53033c7825e,20,Female,46,88,young
3e862737-2a79-45b5-a2ca-7929b1655460,29,Female,86,9,young
4e4e1cdf-ad7e-48d9-8e29-a17281e21d36,26,Female,58,78,young
cd7f6ce2-25a1-4327-9687-bec0200efbad,20,Female,57,66,young
623b3901-db48-4ef9-a7a7-4bed97a763a2,23,Female,36,26,young
d77a575d-38a6-4f69-bce9-5d800907fea4,23,Female,84,17,young
ed581b9c-8870-475b-83ab-a89bf75c51ac,20,Female,188,13,young
dec2b6fc-9050-4821-a863-e5d4f645ddca,25,Female,127,83,young
4f8fc22c-8062-4a78-8ada-9dbe48d8f531,19,Female,106,47,young
dc20a8f4-3445-4cb5-a9a6-4535ff3e2827,21,Female,179,16,young
25f3eb8a-8909-4cdb-87c3-92a7b338461b,24,Female,131,92,young
319bb1c0-2a6f-465f-894b-1fe69db38b17,20,Female,72,32,young
db2cf5ce-8beb-4ee6-b3ae-bc00b94a6a66,27,Female,167,65,young
b1b6dac2-db00-47d5-a7db-f6eec4afa490,28,Female,31,4,young
b4c9b32c-dadc-4a4f-87e6-821dfd85bf3f,20,Female,168,19,young
561fed88-6c03-43f9-9919-f15fa3ca279d,26,Female,38,31,young
a2441000-51df-4d4e-a750-d38157e1412c,24,Female,159,79,young
a6dc9eba-6e1e-471a-b42a-ceadc72f080a,29,Female,35,26,young
bbe8a989-3074-4836-b7aa-34df7f6d61ab,28,Female,136,63,young
16c2458e-f9e4-42e4-8a3f-428cce54de0b,24,Female,52,31,young
1a79cb43-792d-4886-9aea-3b480deaabd6,28,Female,127,34,young
fc3e48b0-95ad-4aa2-ac89-25e3a7cb20d9,18,Female,88,82,young
31fca8f9-463c-4ad8-b2b0-a9cc0d2b1957,20,Female,148,90,young
351b2b94-5104-4771-b787-260a805dfa87,21,Female,83,96,young
74f0335a-cbd2-4937-9b96-204d03bc429e,21,Female,44,41,young
1c2e9319-d702-4391-b4fc-11faf9a37967,21,Female,142,59,young
ba90ceb4-cab2-451a-a13e-51c473c104b1,29,Female,192,88,young
f2913b6c-b7a9-453d-aed9-3b27464b1254,25,Female,200,37,young
6f6402df-1078-433d-9212-4027b8ef2b60,20,Female,61,16,young
70296d7c-1003-45f5-963e-a41cd483ebfe,22,Female,81,81,young
e163f18a-f1d2-4f24-b6c4-a7d7c4d9a78d,28,Female,89,64,young
964ae54b-3fbe-45a1-8250-cbe06ae14a9b,27,Female,178,46,young
4acb9ac6-2d12-49eb-b188-b186cd8e9a15,23,Female,191,89,young
5f688778-fc25-4bb9-bc5f-d4ca3e7e94fd,18,Female,170,50,young
b9806ee3-81bc-4a2c-90f3-ad7c957f53a3,18,Female,97,48,young
417f1400-72c8-4883-a04d-5f0b45bb14b4,29,Female,187,16,young
a9b17e09-c450-4e4c-b4bd-c18d74c41ba0,28,Female,21,20,young
6bab9428-2116-4888-a8e4-714bcc42144e,22,Female,92,49,young
fa8be8a2-f3a8-43ad-b9c0-122b57141660,29,Female,170,5,young
e334bf53-3b99-4f1b-be45-1aaa618ef8f5,26,Female,59,94,young
1a1928b5-2176-4271-b1c3-e9ad39520b96,22,Female,53,85,young
88be2d29-8bd3-4f00-b856-e889dfb342f2,20,Female,149,82,young
1500c10b-fb53-44dd-80f8-640e20282687,19,Female,175,66,young
78fa3ee8-0757-4459-b153-b5cd3801684c,28,Female,124,60,young
c0f0086a-efc1-4fc8-aaf9-90a1dc98e640,18,Female,145,33,young
403a207a-df69-4496-a840-a38f081d0d87,23,Female,92,38,young
44a4cb85-4a69-4324-9f95-2acc07ce1f29,24,Female,64,5,young
31dee36d-62fa-4522-8273-59ebdbc23a99,20,Female,124,27,young
396cee31-afcd-4fc4-bb24-86d0fa7d8739,27,Female,105,81,young
5f8ff7c6-e105-4b76-bb40-13f1cd72844b,27,Female,165,32,young
e998b5c6-ebdb-44bc-a565-7d2f6e62bb49,26,Female,45,9,young
2c7f8b8f-112a-46ff-b962-436a02679dd4,23,Female,185,68,young
9970e628-1cc4-431d-bcbc-455a254d8a39,20,Female,82,29,young
604e0abd-2e16-4cc9-b724-8f0b722f884b,29,Female,199,49,young
1da14839-f471-4e80-899f-c17d9160fb53,18,Female,169,70,young
02a306d0-73b5-4c2b-b5b9-2aaec5473dae,21,Female,21,37,young
944297db-60bd-4724-9a30-eb9dd9331e47,29,Female,28,61,young
587ea447-5f7d-43b1-b8d0-8542ba80d22a,26,Female,32,52,young
6d690709-a7a6-4474-865f-c3040bad3716,26,Female,111,91,young
295e6dd0-f8e2-4716-bd74-0100f9a16933,25,Female,24,67,young
c2597372-fd53-421e-8e68-5eb2c1e666f2,28,Female,75,53,young
356ed623-b725-4bc2-b9ee-9bb988b8059a,26,Female,190,89,young
b41e6617-42cf-4a3d-a5e2-75c202b3c97a,27,Female,89,87,young
bfa9b4c7-bba4-4a0e-b83a-6bb7acbfdce8,27,Female,60,38,young
7cdf80df-34be-4968-bc8f-1932ede1c803,24,Female,98,19,young
3a6c2979-7a9e-4f7a-9055-16ff2ed3567a,28,Female,106,28,young
1592cd08-e043-44ca-ae00-c26fdc8537bd,28,Female,182,13,young
b094f832-0dcb-4af0-99ec-175862b106eb,28,Female,71,33,young
17bb035a-7259-4160-b4be-45d4d40d2cbb,21,Female,117,22,young
293ac435-4a45-4f79-ad83-9c34aee55a24,20,Female,196,64,young
38f4b4a4-39fb-4a34-8b57-80dc1d3077a4,28,Female,159,40,young
b2b791d4-0460-4d6f-86d9-f742fe26e0ee,27,Female,72,66,young
a3d8b4d2-3b72-4b68-b44b-6bf4c1befe00,29,Female,90,4,young
c5f81291-0333-499a-8ede-1a52a3a36ca7,28,Female,90,94,young
784b05b6-acf2-4e25-9722-c5aab2e74a62,23,Female,171,19,young
06ef8d5b-1e53-464c-8021-3ab6ffd5c65b,29,Female,50,9,young
377d8f08-beb4-4f5a-b564-0b86084f1cc0,20,Female,51,7,young
f1f486af-64b3-4810-a77c-0747e32fd479,22,Female,144,100,young
579f2045-8792-4bb0-8013-b0a409d60f45,18,Female,22,55,young
f5bf45a8-09e5-4511-a899-866cca2ad151,19,Female,191,95,young
b9a956b7-5b16-4b61-b242-c2690d02a57d,29,Female,31,69,young
c2b0b7a2-e3d4-4c90-a6bf-a4c5bdd44200,26,Female,140,35,young
34450f3b-58e8-4ffe-9da8-ed1b80a12744,28,Female,68,4,young
124fc7c4-7813-4d0c-8772-4f7129fc6027,27,Female,108,45,young
d397ee21-71ad-42e1-ba83-c6d860eb6bda,29,Female,67,3,young
63eb6191-61a8-47a4-9d91-969571f905b3,28,Female,77,59,young
1ebf8f7b-6a70-4e3d-8dad-0b75e925c99b,28,Female,43,88,young
bf4bf769-4e9e-47db-b699-8d7210d94017,22,Female,193,73,young
8b5b2c6e-a8dc-4370-bb4f-d4300a377a61,19,Female,180,33,young
8c477b74-ce92-4ab7-85cd-0a6288947cb9,27,Female,190,92,young
bffd4fc9-6d28-49a3-963c-41f711babfa3,25,Female,122,95,young
fe9962e1-45bd-4743-b95b-34134e2c3a6c,22,Female,173,90,young
c63df72c-e37a-4115-b465-386cc7bff378,22,Female,49,84,young
9fe8b1e1-5ffa-4f82-8c06-5497f45cc339,24,Female,178,7,young
d36f4ee6-6674-4766-b327-3e82511a8cbf,25,Female,194,56,young
80f66953-cf2c-4b94-9764-d65f84a187c2,29,Female,191,73,young
c58992fa-f692-48da-adf7-d9078e9f0012,20,Female,160,10,young
b6cc4226-cf9c-4935-9896-1e0b8bbbfb85,22,Female,87,18,young
16bd9a3a-93c4-4b8b-8c53-5998f8ac7a33,29,Female,29,47,young
1ec94818-3059-4c33-82be-6ad890ce69c5,24,Female,108,20,young
2e68cf01-3abe-44d7-8a9f-6e8b340655d0,26,Female,119,57,young
8f81c7fb-9e98-45d8-a180-f52b4b172842,24,Female,98,82,young
46f6baca-5b38-482b-bcb4-f825f55af4c3,19,Female,135,69,young
5571460e-1501-4dca-9144-9ea16829d8ff,25,Female,67,28,young
b758b1a6-c9ee-462d-92b0-8a639c7de6ab,21,Female,38,11,young
d21f4039-06eb-4608-88a4-181b934b341b,23,Female,84,38,young
d00008e6-dcce-48ed-ae5c-2fb480370a67,20,Female,58,56,young
69b1f10b-0cf4-479c-a6b4-b09ffab3297d,29,Female,153,21,young
6be522b8-2a58-4b60-9172-9c9bc4875e50,29,Female,37,54,young
f9b02e2b-9c23-4168-9e57-66502d314f4a,27,Female,178,90,young
61e15ed1-079b-478a-ad2f-9af6d2687390,25,Female,31,51,young
b064b380-92d7-41a3-833f-a5522aee518d,26,Female,28,7,young
f7144320-75c7-4d3a-a03f-c4a05e7cd064,27,Female,163,64,young
97766415-c39e-4927-af9f-54fafae3dd5c,18,Female,75,95,young
88cd2439-c92a-4f60-9315-962bc0a4ec3e,19,Female,179,29,young
0d1fea91-7b6f-4900-aae0-c7920d443d85,23,Female,52,44,young
3ae05c20-e0dd-471b-9217-61ccd67bd53d,20,Female,37,16,young
b8cb0d5e-77c7-4262-b2e2-42297422d94c,27,Female,119,20,young
4ca1fcbb-177a-4efd-8da9-bf15b9bbd64a,24,Female,140,68,young
64162f8d-2283-4a6b-bb12-6d9c04374867,26,Female,193,5,young
52bef379-ca76-4d62-9718-e84f217e3623,23,Female,74,97,young
3451411a-76bd-439e-899b-d11fb007ff91,27,Female,111,76,young
bd561c63-caa5-4a01-a154-fece68049dad,25,Female,59,37,young
2d9edc67-6be6-4756-ace7-9ef6d30bc61b,20,Female,160,13,young
6c94038b-8b63-4ca9-9b61-efac9736de20,18,Female,31,28,young
9c0723ab-7b4a-43fb-a21e-2334a4d839b0,28,Female,135,46,young
5e330158-4f01-4aa1-9167-f34615d98c6d,18,Female,150,93,young
300d98bf-de0a-43d3-9a7a-2ad7d1e40f30,20,Female,70,34,young
f6e27e04-1d31-4ded-afc5-16c6cbd57ecd,28,Female,82,26,young
2ad9b4a8-b355-4e18-b78f-0c30747b0eb7,21,Female,178,85,young
40639d49-7b4d-4a97-ab2a-2ad9ca09d52b,22,Female,63,42,young
2b2e06fc-7e4d-4c58-aa6d-df688ecad20c,26,Female,90,94,young
21b2f700-60f0-4d27-b003-3bf25ad97a7e,29,Female,25,8,young
ea11aca2-0998-49cc-958e-5302b4e5475f,23,Female,37,11,young
539b8587-e549-4b42-9888-bc25832ecc2d,29,Female,51,97,young
7ce4303a-824b-4935-8dc4-0fe6ef3e4e18,26,Female,118,51,young
11feeda6-52b3-40a0-83ca-e2c5421a08c4,19,Female,50,70,young
d2182bb1-ab40-441f-affc-f460f504f003,22,Female,124,48,young
0447d657-1cef-4a8f-a997-8bf097e8ff63,26,Female,109,36,young
30115de9-2f8c-4b66-bacf-7cf8b05be3dc,25,Female,38,26,young
6580f19d-5f00-4bdd-943f-56499be685ca,25,Female,21,73,young
1612bc50-d236-4431-ac3d-28bb2117197a,21,Female,183,66,young
d85b4821-3543-4ae1-be4a-efe637f50c27,25,Female,44,45,young
cb3665fb-e26f-4396-b229-7176a7b57398,25,Female,117,27,young
a6e54b08-4678-4d23-b00f-6909c4e4e27e,20,Female,147,46,young
02598d54-9293-42a6-bdfa-1353d9906adc,22,Female,100,55,young
faf01947-bff4-44cd-ae0d-3805da6ab5a4,26,Female,117,48,young
2a5750c4-492f-4585-a79c-3f45f230162a,22,Female,166,67,young
92620daa-2655-47d4-96e1-3d1596de66f6,22,Female,125,7,young
e21e3ad2-c8f7-4d64-90e9-10018d63714a,21,Female,102,89,young
2c5d3d10-3d2a-4456-a0a5-e82ced51159f,29,Female,139,91,young
769181d2-f5ad-4a8a-a58d-375629907b62,27,Female,142,49,young
9d7b2c29-e7f6-4d4e-92f2-2e4621676fe7,24,Female,47,37,young
0ce2f0b3-6cc4-4a3b-aaa0-234a76101c09,25,Female,164,49,young
7c2583dc-72ea-4b4e-bd57-6209c7b47e6d,19,Female,33,76,young
f1a15234-c3f5-4bd5-94b4-a7dec161f9b3,18,Female,170,52,young
8d046368-c901-4f00-b91e-cd1ae8f8628c,26,Female,38,72,young
58d6d30e-eaee-4502-9990-0a339ad1792d,26,Female,126,17,young
47eb373a-cd2b-492f-86dd-326a39eef927,21,Female,63,95,young
49a32033-2b53-44da-aa57-c8b0d06693e8,29,Female,164,53,young
4a695848-b7b3-4cd3-b34a-4b939788c2a8,27,Female,52,13,young
2d6fc652-36f8-458b-b2a1-55df6a5ff392,19,Female,132,17,young
bbd8f2a9-38d6-4ba2-a27e-298ffec36f51,29,Female,99,7,young
06d2e0af-058f-4117-8a95-e85b7872080f,18,Female,124,98,young
e9f7bd3b-e1db-460d-885d-77e0f86bef7c,18,Female,38,57,young
3ccfa46d-ef84-4e43-921b-348a9ee8275e,26,Female,50,92,young
c6b9926c-54ee-4dc6-9b39-2399ba7e8df6,22,Female,173,48,young
19674f52-dff2-4621-8800-c33497dd8b9c,24,Female,177,29,young
036cb089-fa6b-4d14-a3b4-705fe37f0253,29,Female,70,54,young
85833d32-2ffc-4d41-b30c-d07856a225d7,22,Female,115,35,young
ec8b8947-d5d4-4155-b838-93020c60a5ba,20,Female,100,45,young
6045028a-677e-4e54-9857-624d09bca1fd,25,Female,88,58,young
23ffe1e7-b259-4df5-9314-3e1dc8b01a9d,22,Female,95,27,young
e0aeb55a-a9da-4233-a6ec-541cb9b25c8c,25,Female,157,37,young
6f64e440-99d7-4400-9bab-10195211ca0e,25,Female,69,49,young
754a5d07-7b55-4d3d-a281-7ca130b26d57,26,Female,61,42,young
fa3e7602-cba0-433d-961a-5880257fca09,29,Female,79,24,young
d74ef516-c160-43dc-a640-c74a5cf051d3,23,Female,148,54,young
0274c078-a183-4c1e-93bf-729f2c760736,18,Female,193,13,young
5a60e219-1480-4d07-8652-8f7457d75ec4,25,Female,43,56,young
3168cffe-9ebb-40aa-9c12-f5161016dcb3,29,Female,182,65,young
7f6a9a4d-161f-4dcd-ac92-1f2e66806d13,28,Female,93,18,young
1d3a78b9-de2f-4917-9e85-e007fa29ac63,19,Female,49,9,young
2db0ea48-0991-4566-b1e1-38cf25a57d26,27,Female,127,24,young
ecb83fff-b96d-44e5-a5af-73eba3bedef8,21,Female,90,12,young
2f143832-a04c-40df-be64-c23ff4e7302d,22,Female,72,35,young
3b1d6f87-8f29-4f11-a980-146c2eab2790,19,Female,148,93,young
3a3aafa1-e3f2-4cce-8908-257e1ebfb714,29,Female,25,25,young
0d6428d4-d35d-4077-91a0-ae23b7ab514d,22,Female,182,87,young
1c016954-4cd8-4edc-b03a-5c876e23793a,22,Female,111,61,young
1b7b5da8-702e-4925-88da-ad96cfc91fc9,29,Female,151,59,young
ca66ce79-355d-4a95-bd40-202eeb102da9,26,Female,115,91,young
1e7da513-2e5b-49b2-86dd-c67886fc488d,20,Female,135,15,young
3e441099-f7e5-4d00-b36e-c043fda24bea,21,Female,83,58,young
f6ebb693-9ab3-483b-af4d-485ae9e28d65,23,Female,155,60,young
3dfece69-34c9-4f72-bba0-ae3dfff83359,22,Female,153,96,young
a830fb4a-0271-48f0-b067-f2ba23c5e13a,28,Female,151,57,young
3b79ec34-d2df-44b1-91c4-ca636b4fb3d6,23,Female,164,24,young
98573c80-1754-4a8b-985e-1a089d67c8f0,26,Female,61,100,young
62d6e78e-a821-42e2-96cc-4dd11bc32428,28,Female,24,64,young
7cde97d6-ec3f-47dd-8808-4d86b5fd308f,21,Female,66,39,young
9b70ce1c-692d-460c-9ef1-2870ee4a0d4b,26,Female,111,15,young
61974b15-718c-4517-82a3-7420491eee6c,25,Female,111,16,young
42e2ec98-3f63-4e6f-ba00-80f52c4b3376,23,Female,49,92,young
acdf79bd-77ba-496f-b6be-9213e36dd376,29,Female,55,78,young
d4ceffb0-b7d3-400d-95f5-bcbdae753b15,22,Female,83,97,young
0ad660d1-69b6-4962-812a-c95e2cc3bafd,21,Female,64,98,young
d9e152f0-0e44-46c2-9a8a-28d62321ef8f,24,Female,23,60,young
f9b6a72d-839a-4f28-aeec-a374a1fb15b3,26,Female,111,55,young
3e9b8e90-9819-4388-8387-b26bd70fb61f,29,Female,35,82,young
c1ddf561-ebb9-4ece-945a-947fd4fdb72d,23,Female,130,65,young
95e7a9f3-e3c2-43a5-92cf-6d2b994ca733,24,Female,198,15,young
54f437a8-b147-4dac-93e7-35cdeb07cc69,26,Female,102,87,young
89b83c25-ff57-43fb-a020-09a07a59f2ec,27,Female,107,41,young
031f584c-db8c-42e0-8735-331e8bdd90e3,21,Female,26,52,young
8901ea49-2b59-41ca-9be9-fb3f3b1bbbaa,21,Female,72,92,young
202c52d0-2cb0-4b38-aa5c-7e231b14ce50,23,Female,87,66,young
eb2f65f5-0158-49c4-95fb-1d174f661b55,22,Female,189,50,young
62cf07b7-41f7-4925-a55e-56160ad74756,21,Female,146,77,young
e22ec57b-708b-40ee-88b4-605b1fe1cc91,25,Female,33,1,young
9b15de0a-169f-4629-b82d-adf15bd1d504,28,Female,151,10,young
739ffd59-c75f-4815-9318-9484505dbd45,27,Female,49,41,young
fad1e073-c272-417d-bdfa-6ccff667810d,24,Female,58,48,young
18c338ee-66ce-4782-ad1d-23208dced64a,25,Female,197,18,young
01cc9ffb-5315-4fdb-b179-f934583cc958,28,Female,103,5,young
1da32963-670d-4a81-9834-73dc774e4866,26,Female,138,24,young
70db8c44-c45f-465a-8bff-8a785006b223,20,Female,127,77,young
7ea47dee-eb56-452a-be8c-0915ea34147c,20,Female,179,33,young
56308215-83c6-40c5-a7be-9c2ba6ed7e8a,23,Female,149,68,young
e664303e-2f3e-4722-b07d-a2d28e327fa9,29,Female,106,74,young
74d7226c-1f41-4449-9d1e-aeb415c026df,22,Female,185,73,young
da37dd2c-a9a3-43ae-af1e-73150e3a72a1,27,Female,57,11,young
bafa7f80-0cd5-4051-ba36-12be6bc850bb,20,Female,174,39,young
f6f697d1-2c1e-4f38-8504-a5e73fa01a26,24,Female,123,33,young
e8c88bd6-6792-4694-a2e9-3f81c018d780,25,Female,25,15,young
ed236ae0-80b0-4e5e-b65f-6695ac163837,21,Female,146,4,young
b2930357-8bff-4200-8c99-d6ef3ff5a1a0,27,Female,78,38,young
04c56efd-3a71-4595-be0d-e2156424fe9d,19,Female,24,91,young
82ab0356-996a-4042-ad8a-884470046ce2,28,Female,173,63,young
b561f234-4c83-469e-b7d1-b642f8a8b66c,20,Female,113,26,young
5dcfd4dd-9a07-48fd-ac62-8c8cb4425d75,26,Female,92,100,young
00804270-549f-4b71-9d16-2464515f5173,18,Female,193,6,young
ae3235eb-a6be-47c0-9f46-5f72a07a88b9,20,Female,132,64,young
39217831-eaaa-4159-8670-5a43715e71ae,20,Female,98,16,young
17d4af51-0663-446a-b8e1-a346b72b2a80,20,Female,154,59,young
5d4b9864-bf72-403e-a687-5607e6c0126c,20,Female,59,19,young
71088e2f-cc65-4a12-9418-c24e9ed170f5,19,Female,59,49,young
2a05cd70-c52c-49c9-abb3-527102f860bd,23,Female,99,81,young
